feature,benchmark,partial_rho,p,n,q
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_human_aging_acc,0.04003643905463333,0.7940002999964739,46,0.8416816189573606
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_management_acc,-0.09725506649112986,0.5250649578532669,46,0.6070291791704678
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_marketing_acc,0.040902646788634256,0.7896433971088901,46,0.8317425407587876
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_medical_genetics_acc,-0.027592542252951036,0.8572138737183139,46,0.9081497705624457
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_miscellaneous_acc,0.024383519467498838,0.873676531919116,46,0.8995176687786954
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_nutrition_acc,-0.014436692613363814,0.9250107424088228,46,0.9483630472662685
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_professional_accounting_acc,0.022543128022714323,0.8831422720521798,46,0.9157117974478653
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_professional_medicine_acc,-0.005012074472075828,0.973932912006422,46,0.980640438948615
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_virology_acc,-0.035927327725139714,0.8147509934763351,46,0.8472019576546245
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_social_sciences_acc,-0.006780756875217512,0.9647392709807936,46,0.9713834808360332
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_econometrics_acc,0.06470230683303402,0.6728313285176306,46,0.7555141338654193
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_geography_acc,-0.044412837797272835,0.7720537823176965,46,0.8516567060335309
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_government_and_politics_acc,-0.02336671099837185,0.8789042431163714,46,0.9152122531596403
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_macroeconomics_acc,0.0183220070188023,0.9049116810093694,46,0.9264571972238782
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_microeconomics_acc,0.038444127401665446,0.8020255097358466,46,0.8558841571049692
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_psychology_acc,-0.07017876705000015,0.6468868033693576,46,0.7336918081379464
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_human_sexuality_acc,-0.0204929635704494,0.893705870631496,46,0.91626787017058
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_professional_psychology_acc,0.027980744511967547,0.8552262652860201,46,0.8918265334152363
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_public_relations_acc,-0.0463286641631852,0.7625003957786507,46,0.8184842721206956
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_security_studies_acc,-0.005586359072728277,0.9709473474976344,46,0.9791449120531617
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_sociology_acc,-0.025927758766849423,0.8657473799291808,46,0.8964041568388544
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_us_foreign_policy_acc,-0.022327299338008186,0.8842534313043364,46,0.9129791783664829
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_stem_acc,0.09001117201341721,0.5565205168953236,46,0.6625675860757029
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_abstract_algebra_acc,0.170392355067386,0.2631106069676932,46,0.37786611727580294
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_anatomy_acc,-0.05714079251888096,0.7092746054145671,46,0.7775296017643868
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_astronomy_acc,0.08188209506441409,0.5928405688852316,46,0.681393798514315
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_college_biology_acc,0.009794545157451519,0.9490845965477726,46,0.9689676537380193
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_college_chemistry_acc,0.02694555419763665,0.860528409716597,46,0.8999231294747244
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_college_computer_science_acc,0.06433747837121956,0.6745735329466038,46,0.7692874455288102
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_college_mathematics_acc,0.13323278962883892,0.38293492242874816,46,0.5071112831438676
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_college_physics_acc,0.048264549793244876,0.7528823115660015,46,0.8247698295265631
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_computer_security_acc,-0.03845334262089254,0.8019790064033332,46,0.8521026943035415
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_conceptual_physics_acc,0.034975903006782064,0.8195740995554612,46,0.8695336237663892
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_electrical_engineering_acc,0.10987034228587135,0.4724663187209375,46,0.5765824357011774
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_elementary_mathematics_acc,0.14371676826477184,0.3462675470858021,46,0.4757384859335953
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_biology_acc,-0.026127489422789796,0.8647227643478159,46,0.9091948193975793
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_chemistry_acc,0.038537908983627724,0.8015522855350632,46,0.8541322459564595
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_computer_science_acc,0.020571807803314312,0.8932992725241979,46,0.9230522660567039
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_mathematics_acc,0.11203219167536156,0.4637427339340112,46,0.5677582361292972
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_physics_acc,0.04694216412040947,0.7594484285364422,46,0.8424230671625785
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_high_school_statistics_acc,0.12604766280640914,0.4093389194451502,46,0.5737618111710886
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_mmlu_machine_learning_acc,0.03433386608048381,0.8228325463799653,46,0.8832460960407557
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_boolq_acc,,,10,
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_copa_acc,,,10,
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_openbookqa_acc,,,10,
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_sciq_acc,,,10,
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_commonsense_qa_acc,,,10,
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_triviaqa_exact_match,,,10,
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_nq_open_exact_match,,,10,
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_gsm8k_exact_match,,,8,
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_drop_em,,,7,
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_truthfulqa_mc2_acc,,,10,
interpretability_attention_rank.layer_max_effective_rank.q75,benchmark_lambada_openai_acc,,,10,
interpretability_attention_rank.layer_max_effective_rank.q75,composite_benchmark,0.037239054796462744,0.8081125136739105,46,0.864722526476063
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_arc_challenge_acc,-0.2857128131153701,0.057098471130094364,46,0.09752098690677333
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_arc_easy_acc,-0.2887794334412995,0.054368532842803186,46,0.09576722291105814
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_hellaswag_acc,-0.4412290590140559,0.0024139951612220933,46,0.006213487545258275
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_piqa_acc,-0.4627551706956482,0.0013707349654132894,46,0.0040241255410325884
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_winogrande_acc,-0.44061724435968724,0.0024518459591620356,46,0.006687684313983015
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_acc,-0.1231745111237059,0.42018256870097637,46,0.5244004568790347
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_humanities_acc,-0.15125849940018782,0.32127484326043687,46,0.4178859616074366
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_formal_logic_acc,-0.06617030368651841,0.6658382326365828,46,0.7628961568296897
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_high_school_european_history_acc,-0.03948554437320698,0.7967744608778964,46,0.8590591901205639
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_high_school_us_history_acc,-0.07779641567552428,0.6114816953930426,46,0.7028193700193619
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_high_school_world_history_acc,-0.038447911015925526,0.8020064161666012,46,0.8647001330645804
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_international_law_acc,-0.19447026223719724,0.20051067731301164,46,0.2943239058550432
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_jurisprudence_acc,-0.15995488952056366,0.2939057296966783,46,0.38710826740229154
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_logical_fallacies_acc,-0.13736101545903634,0.3682312076890093,46,0.4781860173962243
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_moral_disputes_acc,-0.21723753245637165,0.15172964518312426,46,0.22681875384225733
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_moral_scenarios_acc,-0.07059473275826056,0.6449325130438264,46,0.737716553582831
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_philosophy_acc,-0.17186112501414638,0.25895638058497616,46,0.3522137053983223
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_prehistory_acc,-0.18642069826465513,0.22014587519380502,46,0.30682368543429855
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_professional_law_acc,-0.13892572227225455,0.3627479573677488,46,0.45956456990610806
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_world_religions_acc,-0.1870463675694459,0.218573670249135,46,0.29715073772195844
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_other_acc,-0.19249505905773442,0.20521042173249726,46,0.2873732151081523
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_business_ethics_acc,-0.047735035918640284,0.7555094963305287,46,0.8230662322170141
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_clinical_knowledge_acc,-0.18238921631100027,0.23046403375408042,46,0.314308225138494
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_college_medicine_acc,-0.08564916491890051,0.5758794078274532,46,0.6789803985836584
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_global_facts_acc,-0.053187909056692934,0.7285906912843934,46,0.794925067655062
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_human_aging_acc,-0.20362823719238848,0.17971052365516194,46,0.2591092559998489
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_management_acc,-0.14667629547779976,0.33632105442275684,46,0.43745674516554317
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_marketing_acc,-0.08853136721735409,0.5630535840495796,46,0.6391958702230072
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_medical_genetics_acc,-0.10993394286542194,0.4722084368863826,46,0.5603642327336781
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_miscellaneous_acc,-0.2114440845855286,0.1632215672631565,46,0.2341051538457787
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_nutrition_acc,-0.20348576659581427,0.18002177607059622,46,0.25853814991671087
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_professional_accounting_acc,-0.08453409373497861,0.5808769189534653,46,0.6848726254112631
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_professional_medicine_acc,-0.058004322494770076,0.7050782963429216,46,0.7750559919198131
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_virology_acc,-0.2137235483980959,0.1586267758419575,46,0.22781173505004113
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_social_sciences_acc,-0.12968187636118186,0.3958556830398181,46,0.4938063213346536
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_econometrics_acc,-0.005897592478555566,0.9693294830119319,46,0.9787014531515501
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_high_school_geography_acc,-0.11968569771833373,0.4335660256772851,46,0.530882353048736
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_high_school_government_and_politics_acc,-0.14141067646531436,0.35414185172325263,46,0.4590030028540739
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_high_school_macroeconomics_acc,-0.08294912169645112,0.5880139224304104,46,0.6921709779333817
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_high_school_microeconomics_acc,-0.07739340130222674,0.6133339600824168,46,0.7139285427073991
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_high_school_psychology_acc,-0.10623515306266058,0.48732954756742597,46,0.5839965561832596
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_human_sexuality_acc,-0.20564408399401854,0.17534782801561843,46,0.25084004359964207
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_professional_psychology_acc,-0.16721041545516457,0.27226176229058763,46,0.3720062583820926
interpretability_attention_rank.layer_mean_normalised_rank.mean,benchmark_mmlu_public_relations_acc,-0.2404874796912122,0.11154320476886492,46,0.17572862647853504
